temperature_celsius,condition_text,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise_num,sunset_num
0.7,2,0.012635379061371826,0.4606741573033708,0.20588235294117396,0.0,0.8125,0.48,0.5988023952095809,0.3081761006289308,0.0,0.09621451104100948,0.2,0.15432098765432123,0.20603015075376874
0.725,3,0.05776173285198555,0.4634831460674157,0.235294117647058,0.00510204081632653,0.8229166666666666,0.59,0.6347305389221558,0.3081761006289308,0.0,0.1593059936908518,0.2,0.1604938271604941,0.20100502512562812
0.68125,4,0.22021660649819494,0.3061797752808989,0.26470588235293846,0.0,0.8541666666666666,1.0,0.5828343313373254,0.3081761006289308,0.0,0.33596214511041017,0.0,0.1604938271604941,0.1959798994974875
0.65625,6,0.25270758122743686,0.4157303370786517,0.235294117647058,0.02551020408163265,0.9270833333333334,1.0,0.5688622754491018,0.3081761006289308,0.0,0.39274447949526825,0.0,0.1604938271604941,0.1909547738693469
0.64375,2,0.10469314079422382,0.351123595505618,0.2941176470588225,0.0,0.9270833333333334,0.48,0.5528942115768464,0.3081761006289308,0.0,0.23343848580441645,0.2,0.16666666666666696,0.18592964824120628
0.69375,4,0.11732851985559564,0.4269662921348314,0.20588235294117396,0.0,0.8541666666666666,0.86,0.5988023952095809,0.3081761006289308,0.0,0.23343848580441645,0.0,0.17283950617283939,0.17085427135678355
0.671875,0,0.09747292418772563,0.4157303370786517,0.32352941176470296,0.0,0.8854166666666666,0.26,0.5808383233532934,0.27672955974842767,0.0,0.20977917981072558,0.0,0.17901234567901225,0.1507537688442211
0.68125,3,0.16967509025270758,0.3455056179775281,0.235294117647058,0.002040816326530612,0.8541666666666666,0.8,0.5808383233532934,0.3081761006289308,0.0,0.3075709779179811,0.4000000000000001,0.17901234567901225,0.14070351758793986
0.61875,7,0.24007220216606492,0.3370786516853932,0.26470588235293846,0.23979591836734693,0.9270833333333334,0.78,0.5249500998003992,0.2138364779874214,0.0,0.38012618296529976,0.0,0.18518518518518512,0.13567839195979925
0.6375,3,0.14981949458483754,0.3539325842696629,0.32352941176470296,0.07908163265306122,0.9479166666666666,0.51,0.5489021956087824,0.27672955974842767,0.0,0.3091482649842272,0.0,0.18518518518518512,0.12060301507537652
0.65625,3,0.16245487364620936,0.3848314606741573,0.32352941176470296,0.011734693877551019,0.9166666666666666,0.78,0.564870259481038,0.27672955974842767,0.0,0.3264984227129338,0.0,0.191358024691358,0.11055276381909529
0.53125,1,0.13718411552346568,0.24157303370786518,0.5,0.0,0.59375,0.0,0.4590818363273453,0.3081761006289308,0.625,0.3233438485804417,0.0,0.3456790123456792,0.7788944723618094
0.15625,5,0.0072202166064981865,0.8876404494382022,0.9411764705882355,0.0,0.9999999999999999,0.0,0.17764471057884235,0.3081761006289308,0.0,0.10883280757097794,0.0,0.40740740740740744,0.708542713567839
0.28125,1,0.05776173285198555,0.6348314606741573,0.7941176470588225,0.0,0.875,0.0,0.2335329341317365,0.3081761006289308,0.0,0.40378548895899063,0.0,0.4197530864197532,0.6984924623115578
0.28125,4,0.3321299638989169,0.9719101123595505,0.617647058823529,0.0,0.9999999999999999,1.0,0.2215568862275449,0.2138364779874214,0.0,0.414826498422713,0.0,0.5185185185185186,0.5879396984924625
0.03125,5,0.0,0.17134831460674158,0.9411764705882355,0.0,0.9999999999999999,0.0,0.0499001996007984,0.27672955974842767,0.0,0.3123028391167193,0.0,0.5308641975308643,0.5728643216080398
0.375,1,0.13718411552346568,0.4101123595505618,0.6470588235294095,0.0,0.8229166666666666,0.0,0.311377245508982,0.3081761006289308,0.0,0.39432176656151424,0.0,0.5617283950617287,0.5376884422110555
0.46875,1,0.05776173285198555,0.4662921348314607,0.6470588235294095,0.0,0.8229166666666666,0.0,0.3712574850299401,0.3081761006289308,0.0,0.2839116719242903,0.0,0.6728395061728394,0.8140703517587937
0.40625,3,0.16967509025270758,0.7752808988764044,0.5588235294117645,0.0,0.9375,0.5,0.3313373253493014,0.24528301886792453,0.0,0.2507886435331231,0.2,0.7222222222222223,0.7587939698492461
0.34375,1,0.04512635379061371,0.3258426966292135,0.5588235294117645,0.0,0.8125,0.0,0.29141716566866266,0.3081761006289308,0.0,0.23817034700315465,0.2,0.7530864197530867,0.7286432160804024
0.25,1,0.0,0.398876404494382,0.7941176470588225,0.0,0.9999999999999999,0.0,0.2415169660678643,0.3081761006289308,0.0,0.11987381703470033,0.2,0.3271604938271606,0.5527638190954773
0.4375,1,0.0,0.4859550561797753,0.6470588235294095,0.0066326530612244895,0.875,0.0,0.35129740518962077,0.3081761006289308,0.0,0.2271293375394322,0.0,0.44444444444444464,0.39698492462311563
0.40625,8,0.0,0.9719101123595505,0.705882352941174,0.0,0.7604166666666666,1.0,0.3313373253493014,0.3081761006289308,0.0,0.09148264984227131,0.0,0.5987654320987654,0.733668341708543
0.3125,3,0.0,0.14044943820224717,0.6764705882352935,0.12755102040816324,0.9375,1.0,0.2714570858283433,0.3081761006289308,0.0,0.17665615141955837,0.0,0.6049382716049383,0.7236180904522609
0.596875,3,0.25270758122743686,0.5786516853932584,0.5294117647058805,0.05612244897959184,0.8541666666666666,0.79,0.4950099800399201,0.27672955974842767,0.0,0.40851735015772883,0.4000000000000001,0.2469135802469138,0.2261306532663312
0.65,3,0.11010830324909746,0.595505617977528,0.5294117647058805,0.00510204081632653,0.7708333333333334,0.85,0.532934131736527,0.3081761006289308,0.0,0.2618296529968455,0.2,0.2469135802469138,0.21105527638190935
0.69375,3,0.18772563176895304,0.5308988764044943,0.5,0.00510204081632653,0.6979166666666666,0.84,0.5608782435129741,0.3081761006289308,0.0,0.4211356466876972,0.6000000000000001,0.2469135802469138,0.20100502512562812
0.703125,2,0.0,0.05056179775280899,0.470588235294116,0.0,0.6666666666666666,0.44,0.56686626746507,0.3081761006289308,0.0,0.05678233438485805,0.4000000000000001,0.2469135802469138,0.1959798994974875
0.65,3,0.12996389891696752,0.5280898876404494,0.5588235294117645,0.01020408163265306,0.7604166666666666,0.89,0.532934131736527,0.3081761006289308,0.0,0.29495268138801267,0.2,0.2469135802469138,0.1909547738693469
0.6875,2,0.05776173285198555,0.5786516853932584,0.5294117647058805,0.0,0.8854166666666666,0.25,0.5608782435129741,0.3081761006289308,0.0,0.3233438485804417,0.2,0.24074074074074092,0.16080402010050232
0.58125,3,0.04512635379061371,0.17696629213483145,0.5294117647058805,0.00510204081632653,0.6875,0.85,0.4790419161676646,0.3081761006289308,0.0,0.10883280757097794,0.2,0.27160493827160526,0.1507537688442211
0.553125,1,0.0,0.18820224719101122,0.470588235294116,0.0,0.6041666666666666,0.07,0.46706586826347307,0.3081761006289308,0.0,0.045741324921135654,0.4000000000000001,0.24074074074074092,0.13567839195979925
0.384375,3,0.012635379061371826,0.033707865168539325,0.588235294117645,0.0035714285714285713,0.8541666666666666,0.85,0.31736526946107785,0.3081761006289308,0.0,0.1246056782334385,0.2,0.23456790123456805,0.13065326633165864
0.6875,2,0.27978339350180503,0.016853932584269662,0.5,0.0,0.7291666666666666,0.5,0.564870259481038,0.3081761006289308,0.0,0.5504731861198738,0.0,0.40740740740740744,0.3517587939698492
0.6875,2,0.20758122743682308,0.4662921348314607,0.5,0.00510204081632653,0.8333333333333334,0.25,0.5968063872255489,0.3081761006289308,0.0,0.5630914826498423,0.0,0.40740740740740744,0.3467336683417086
0.65625,2,0.0,0.4550561797752809,0.352941176470587,0.002040816326530612,0.9999999999999999,0.75,0.5608782435129741,0.27672955974842767,0.0,0.16403785488958994,0.6000000000000001,0.2098765432098766,0.12562814070351713
0.53125,2,0.24007220216606492,0.550561797752809,0.5,0.0,0.71875,0.5,0.4630738522954092,0.7484276729559749,0.625,0.5741324921135648,0.0,0.42592592592592604,0.6331658291457289
0.4375,3,0.13718411552346568,0.24157303370786518,0.5294117647058805,0.0,0.875,1.0,0.35129740518962077,0.7484276729559749,0.5,0.20977917981072558,0.0,0.5,0.5376884422110555
0.625,8,0.04512635379061371,0.8595505617977528,0.470588235294116,0.07142857142857141,0.9375,0.75,0.5369261477045909,0.3081761006289308,0.0,0.14195583596214512,0.2,0.14814814814814836,0.09045226130653283
0.59375,0,0.04512635379061371,0.8595505617977528,0.5588235294117645,0.07142857142857141,0.9375,0.25,0.5069860279441119,0.24528301886792453,0.0,0.08517350157728708,0.0,0.14814814814814836,0.09045226130653283
0.53125,3,0.0,0.7078651685393258,0.470588235294116,0.05612244897959184,0.9687499999999999,0.8300000000000001,0.4630738522954092,0.27672955974842767,0.0,0.09148264984227131,0.0,0.1419753086419755,0.0804020100502516
0.59375,2,0.05776173285198555,0.9157303370786516,0.5,0.0,0.9375,0.25,0.5089820359281437,0.24528301886792453,0.0,0.09621451104100948,0.0,0.13580246913580263,0.07035175879396949
0.625,2,0.0,0.016853932584269662,0.5294117647058805,0.0,0.8854166666666666,0.25,0.5369261477045909,0.24528301886792453,0.0,0.04889589905362777,0.0,0.1234567901234569,0.055276381909547645
0.59375,0,0.0,0.016853932584269662,0.5294117647058805,0.0,0.9375,0.25,0.502994011976048,0.24528301886792453,0.0,0.11987381703470033,0.0,0.1234567901234569,0.05025125628140703
0.25,4,0.09747292418772563,0.4662921348314607,0.617647058823529,0.0,0.6041666666666666,1.0,0.24351297405189623,0.3081761006289308,0.0,0.034700315457413256,0.6000000000000001,0.6481481481481484,0.2613065326633164
0.28125,2,0.24007220216606492,0.6067415730337078,0.735294117647058,0.01020408163265306,0.7083333333333334,0.75,0.25948103792415167,0.3081761006289308,0.0,0.09148264984227131,0.8,1.0,0.5728643216080398
0.21875,5,0.04512635379061371,0.8876404494382022,0.617647058823529,0.0,0.875,0.75,0.2215568862275449,0.1509433962264151,0.0,0.05205047318611988,1.0000000000000002,0.9876543209876543,0.5778894472361804
0.125,7,0.3321299638989169,0.5224719101123595,0.705882352941174,0.0,0.8645833333333334,1.0,0.14570858283433133,0.18238993710691825,0.0,0.0741324921135647,0.4000000000000001,0.9753086419753085,0.5829145728643219
0.25,4,0.0,0.6348314606741573,0.5588235294117645,0.0,0.7604166666666666,1.0,0.23752495009980043,0.3081761006289308,0.25,0.06782334384858045,1.0000000000000002,0.9444444444444446,0.5929648241206031
0.5,1,0.05776173285198555,0.016853932584269662,0.4411764705882355,0.01020408163265306,0.9375,0.0,0.39121756487025944,0.3081761006289308,0.375,0.13722397476340698,0.6000000000000001,0.14814814814814836,0.3869346733668344
0.625,5,0.0,0.23876404494382023,0.588235294117645,0.0,0.9375,0.0,0.5149700598802396,0.08176100628930817,0.625,0.09148264984227131,1.0000000000000002,0.17901234567901225,0.3467336683417086
0.5625,5,0.0,0.401685393258427,0.588235294117645,0.0,0.9999999999999999,0.0,0.47305389221556887,0.08176100628930817,0.625,0.034700315457413256,1.0000000000000002,0.191358024691358,0.33165829145728676
0.59375,5,0.0072202166064981865,0.21348314606741572,0.5294117647058805,0.0,0.9999999999999999,0.0,0.48902195608782434,0.08176100628930817,0.5,0.08044164037854891,1.0000000000000002,0.191358024691358,0.32160804020100464
0.5,5,0.0072202166064981865,0.10112359550561797,0.382352941176471,0.0,0.9999999999999999,0.75,0.39121756487025944,0.07232704402515723,0.5,0.028391167192429026,0.8,0.2098765432098766,0.29648241206030157
0.3125,1,0.0072202166064981865,0.0449438202247191,0.823529411764703,0.0,0.9375,0.0,0.2874251497005988,0.3081761006289308,0.0,0.01577287066246057,1.0000000000000002,0.2777777777777777,0.20100502512562812
0.571875,3,0.37003610108303253,0.3876404494382022,0.705882352941174,0.01020408163265306,0.8125,0.76,0.47704590818363274,0.3081761006289308,0.0,0.43217665615141965,0.0,0.3456790123456792,0.1557788944723617
0.5625,2,0.04512635379061371,0.2696629213483146,0.5294117647058805,0.0,0.8229166666666666,0.25,0.47305389221556887,0.3081761006289308,0.0,0.14826498422712936,0.0,0.32098765432098775,0.1557788944723617
0.584375,1,0.02527075812274368,0.014044943820224719,0.588235294117645,0.0,0.7604166666666666,0.19,0.4830339321357286,0.3081761006289308,0.0,0.09305993690851735,0.0,0.27160493827160526,0.1507537688442211
0.60625,1,0.05234657039711191,0.17696629213483145,0.617647058823529,0.0,0.7083333333333334,0.11,0.4930139720558882,0.3081761006289308,0.0,0.12618296529968454,0.0,0.2592592592592595,0.1507537688442211
0.596875,1,0.07220216606498192,0.03932584269662921,0.617647058823529,0.0,0.7916666666666666,0.12,0.4910179640718562,0.3081761006289308,0.0,0.14195583596214512,0.0,0.25308641975308666,0.1507537688442211
0.34375,5,0.0,0.6910112359550561,0.5588235294117645,0.0,0.9375,0.0,0.29141716566866266,0.3081761006289308,0.0,0.10883280757097794,0.2,0.4506172839506175,0.5175879396984921
0.25,4,0.09747292418772563,0.8876404494382022,0.352941176470587,0.00510204081632653,0.9375,1.0,0.2215568862275449,0.3081761006289308,0.25,0.14195583596214512,0.0,0.3456790123456792,0.708542713567839
0.25,4,0.13718411552346568,0.7752808988764044,0.352941176470587,0.00510204081632653,0.9375,1.0,0.23153692614770457,0.3081761006289308,0.0,0.13091482649842273,0.0,0.3518518518518521,0.6934673366834172
0.40625,1,0.04512635379061371,0.5224719101123595,0.6764705882352935,0.0,0.71875,0.0,0.3313373253493014,0.3081761006289308,0.0,0.06309148264984228,0.4000000000000001,0.4567901234567904,0.5778894472361804
0.5,1,0.05776173285198555,0.4101123595505618,0.5294117647058805,0.0,0.6770833333333334,0.0,0.39121756487025944,0.3081761006289308,0.0,0.13722397476340698,0.2,0.46296296296296324,0.5678391959798992
0.28125,1,0.24007220216606492,0.5224719101123595,0.588235294117645,0.0,0.7604166666666666,0.0,0.23952095808383236,0.3081761006289308,0.0,0.33438485804416407,0.0,0.5370370370370372,0.47738693467336635
0.34375,1,0.09747292418772563,0.4101123595505618,0.470588235294116,0.0,0.7083333333333334,0.0,0.29141716566866266,0.3081761006289308,0.0,0.19242902208201895,0.0,0.5493827160493829,0.4673366834170851
0.85625,1,0.039711191335740054,0.6067415730337078,0.2941176470588225,0.0,0.5520833333333334,0.08,0.718562874251497,0.3081761006289308,0.0,0.17034700315457418,0.2,0.25308641975308666,0.22110552763819058
0.784375,1,0.12274368231046931,0.14325842696629212,0.2941176470588225,0.0,0.6979166666666666,0.03,0.6766467065868264,0.3081761006289308,0.0,0.24447949526813884,0.0,0.25308641975308666,0.1959798994974875
1.0,5,0.37003610108303253,0.2696629213483146,0.1764705882352935,0.0,0.4270833333333333,0.25,0.9700598802395209,0.24528301886792453,0.875,0.3233438485804417,0.4000000000000001,0.25308641975308666,0.18090452261306567
0.875,5,0.16967509025270758,0.5786516853932584,0.235294117647058,0.0,0.5416666666666666,0.0,0.7544910179640719,0.24528301886792453,0.0,0.414826498422713,0.4000000000000001,0.25308641975308666,0.17085427135678355
1.0,5,0.20758122743682308,0.5224719101123595,0.26470588235293846,0.0,0.3958333333333333,0.5,0.9860279441117764,0.2138364779874214,0.0,0.5788643533123029,0.4000000000000001,0.25308641975308666,0.16582914572864293
0.725,6,0.29241877256317694,0.23033707865168537,0.588235294117645,0.03061224489795918,0.78125,0.62,0.6227544910179641,0.3081761006289308,0.0,0.3974763406940064,0.0,0.2283950617283952,0.2361809045226133
0.728125,6,0.29241877256317694,0.21629213483146068,0.617647058823529,0.0510204081632653,0.78125,0.8,0.626746506986028,0.3081761006289308,0.0,0.3974763406940064,0.0,0.2283950617283952,0.2311557788944727
0.6875,2,0.0072202166064981865,0.6629213483146067,0.5588235294117645,0.01020408163265306,0.8854166666666666,0.25,0.5728542914171657,0.3081761006289308,0.0,0.37539432176656157,0.0,0.2283950617283952,0.2261306532663312
0.75,2,0.0,0.016853932584269662,0.5,0.00510204081632653,0.8333333333333334,0.25,0.6387225548902196,0.3081761006289308,0.625,0.29495268138801267,0.0,0.23456790123456805,0.17587939698492416
0.721875,4,0.05776173285198555,0.21348314606741572,0.470588235294116,0.0,0.90625,0.75,0.6626746506986029,0.24528301886792453,0.625,0.23028391167192436,0.0,0.44444444444444464,0.32160804020100464
0.71875,8,0.24007220216606492,0.5224719101123595,0.5,0.01530612244897959,0.78125,0.5,0.656686626746507,0.3081761006289308,0.5,0.2271293375394322,0.0,0.18518518518518512,0.17085427135678355
0.6875,2,0.16967509025270758,0.4943820224719101,0.5294117647058805,0.04591836734693877,0.78125,0.5,0.6047904191616766,0.3081761006289308,0.625,0.13091482649842273,0.2,0.18518518518518512,0.16582914572864293
0.65625,0,0.16967509025270758,0.6348314606741573,0.5,0.01530612244897959,0.8333333333333334,0.75,0.5209580838323353,0.3081761006289308,0.625,0.023659305993690857,0.0,0.18518518518518512,0.13065326633165864
0.6875,2,0.27978339350180503,0.5224719101123595,0.5294117647058805,0.035714285714285705,0.8333333333333334,0.25,0.564870259481038,0.3081761006289308,0.625,0.11987381703470033,0.0,0.18518518518518512,0.12562814070351713
0.75,2,0.16967509025270758,0.5224719101123595,0.5,0.01020408163265306,0.7395833333333334,0.25,0.6247504990019961,0.3081761006289308,0.625,0.0063091482649842295,0.0,0.18518518518518512,0.12060301507537652
0.75,2,0.24007220216606492,0.4662921348314607,0.5294117647058805,0.004081632653061224,0.6875,0.25,0.6107784431137725,0.3081761006289308,0.625,0.08044164037854891,0.0,0.18518518518518512,0.1155778894472359
0.603125,6,0.09747292418772563,0.6573033707865168,0.5588235294117645,0.07142857142857141,0.8645833333333334,0.61,0.502994011976048,0.3081761006289308,0.0,0.18769716088328076,0.0,0.38888888888888884,0.2814070351758797
0.59375,2,0.13718411552346568,0.7106741573033707,0.5588235294117645,0.0,0.84375,0.32,0.4930139720558882,0.3081761006289308,0.0,0.22239747634069407,0.0,0.38888888888888884,0.2814070351758797
0.615625,4,0.14259927797833935,0.7022471910112359,0.5588235294117645,0.0,0.8854166666666666,0.68,0.5149700598802396,0.3081761006289308,0.0,0.20977917981072558,0.0,0.3765432098765431,0.2613065326633164
0.625,0,0.05776173285198555,0.9438202247191011,0.5294117647058805,0.3112244897959183,0.9999999999999999,0.75,0.5289421157684631,0.24528301886792453,0.0,0.029968454258675087,0.0,0.35802469135802495,0.24120603015075393
0.28125,5,0.05776173285198555,0.4382022471910112,0.2941176470588225,0.0,0.9999999999999999,0.6,0.24950099800399203,0.0,0.0,0.165615141955836,0.0,0.35802469135802495,0.874371859296482
0.28125,2,0.16967509025270758,0.8876404494382022,0.6470588235294095,0.0,0.7083333333333334,0.25,0.219560878243513,0.3081761006289308,0.0,0.46529968454258686,0.0,0.42592592592592604,0.7989949748743719
0.21875,5,0.0072202166064981865,0.2696629213483146,0.7647058823529385,0.0,0.9999999999999999,0.6,0.19960079840319364,0.012578616352201257,0.0,0.23343848580441645,0.0,0.4691358024691361,0.7587939698492461
0.34375,2,0.05776173285198555,0.4662921348314607,0.5294117647058805,0.0,0.9375,0.25,0.29141716566866266,0.3081761006289308,0.0,0.3690851735015774,0.2,0.5123456790123457,0.7135678391959797
0.4375,1,0.20758122743682308,0.4101123595505618,0.32352941176470296,0.0,0.7708333333333334,0.0,0.35129740518962077,0.3081761006289308,0.0,0.7034700315457414,0.0,0.6728395061728394,0.5477386934673367
0.28125,5,0.20758122743682308,0.6910112359550561,0.9117647058823515,0.0,0.9999999999999999,0.75,0.26546906187624747,0.2138364779874214,0.0,0.06309148264984228,0.0,0.3765432098765431,0.3115577889447234
0.25,7,0.09747292418772563,0.747191011235955,0.9411764705882355,0.00510204081632653,0.9999999999999999,0.75,0.24351297405189623,0.3081761006289308,0.0,0.06782334384858045,0.8,0.3765432098765431,0.3115577889447234
0.3125,2,0.13718411552346568,0.5786516853932584,0.882352941176471,0.01020408163265306,0.875,0.5,0.2874251497005988,0.3081761006289308,0.0,0.028391167192429026,0.4000000000000001,0.37037037037037024,0.29648241206030157
0.3125,2,0.0,0.9297752808988764,0.882352941176471,0.00510204081632653,0.875,0.75,0.281437125748503,0.3081761006289308,0.0,0.13722397476340698,0.2,0.37037037037037024,0.29145728643216096
0.28125,2,0.0,0.4578651685393258,0.9117647058823515,0.00510204081632653,0.9999999999999999,0.75,0.26546906187624747,0.3081761006289308,0.0,0.011041009463722398,0.4000000000000001,0.3641975308641978,0.2613065326633164
0.3125,8,0.16967509025270758,0.15730337078651685,0.9117647058823515,0.0,0.9999999999999999,0.75,0.281437125748503,0.3081761006289308,0.0,0.14037854889589907,0.6000000000000001,0.3641975308641978,0.25628140703517577
0.25,5,0.0,0.016853932584269662,0.7647058823529385,0.0,0.9999999999999999,0.0,0.22754491017964076,0.27672955974842767,0.0,0.18138801261829657,0.2,0.4567901234567904,0.7587939698492461
0.34375,5,0.09747292418772563,0.5786516853932584,0.588235294117645,0.0,0.9999999999999999,0.75,0.29141716566866266,0.022012578616352203,0.0,0.26656151419558366,0.2,0.48765432098765427,0.7286432160804024
0.28125,5,0.04512635379061371,0.3820224719101123,0.5294117647058805,0.0,0.9999999999999999,0.0,0.24351297405189623,0.1509433962264151,0.0,0.26656151419558366,0.2,0.5,0.7135678391959797
